"Vare","Vare_2","Produkter","KIWI","Meny","Obs","Rema100","Spar","Extra","week","Årstal","Dato"
"Makrell_i_tomatStabburet","","",16.1,17.2,16.9,16.1,17.5,16.1,12,2019,"19.03.2019"
"Meksikansk_tomatsuppePose","","",21.9,11.9,22.9,21.9,23.5,21.9,12,2019,"19.03.2019"
"Pizzafyll_Mexicana","Toro60 gram","",16.3,18.9,17.4,16.3,18.5,16.3,12,2019,"19.03.2019"
"Potetmel500_gr","","",24,26.9,24.6,24,26.9,24.2,12,2019,"19.03.2019"
"Freia_vaniljesukker_175_gr175_gram","","",19.4,21.9,20.9,19.4,22.9,19.6,12,2019,"19.03.2019"
"Geisha_Risgrøt800_gram","","",23.1,25.9,23.5,23.1,25.5,23.1,12,2019,"19.03.2019"
"Lipton_Te_Yellow25_poser","","",27.3,29.9,27.9,27.3,29.5,27.5,12,2019,"19.03.2019"
"Flatbrød_Original_Ideal300_gram","","",12.7,13.5,12.9,12.7,13.9,12.7,12,2019,"19.03.2019"
"Ballerina_kjeks_Nougat205_gr","","",24.2,26.5,24.7,24.3,26.5,24.3,12,2019,"19.03.2019"
"Sætre_Snackers120_gr","","",19.1,20.9,20.4,19.1,20.9,19.2,12,2019,"19.03.2019"
"Coca_Cola1","5 liter","",36,37.9,36,36,37.5,33.9,12,2019,"19.03.2019"
"JIF_Kjøkken_Spray500_ml","","",33.8,37.3,21,33.8,36.9,33.8,12,2019,"19.03.2019"
"Lambi_tørkerull4_pk","","",38,40.9,39.9,38,41.9,38,12,2019,"19.03.2019"
"Smågodt1_hg","","",14.9,15.9,14.9,14.9,16.9,14.9,12,2019,"19.03.2019"
"Troika66_gr","","",16.2,17.9,17.3,16.2,17.9,16.2,12,2019,"19.03.2019"
"Totalsum","","",1030,1120,1076,1035,1149,1048,12,2019,"19.03.2019"
"Paprika1_kg_løsvekt","","Paprika",44.4,49.9,45.7,44.4,46.9,44.4,11,2019,"12.03.2019"
"Champignon1_kg__","","Sjampinjong",28.9,31.9,29.8,28.9,31.9,28.9,11,2019,"12.03.2019"
"Isbergsalat1_stk","","Isbergsalat",12.9,13.9,13.3,12.9,13.9,12.9,11,2019,"12.03.2019"
"Brokkoli1_stk","","Brokkoli",12.9,9.9,12.9,12.9,13.9,12.9,11,2019,"12.03.2019"
"Blomkål1_stk","","Blomkål",17.9,19.9,16.9,17.9,18.9,17.9,11,2019,"12.03.2019"
"Norvegia1_kg","","",104.9,109,109.2,104.9,109,104.9,11,2019,"12.03.2019"
"Gulost_Synnøve1_kg","","",89.9,99,96.1,89.9,89.9,89.9,11,2019,"12.03.2019"
"Skivet_Ridderost_Tine170_gr","","",37.4,41.9,40.3,37.4,39.9,37.7,11,2019,"12.03.2019"
"Matfløte_20%3_dl","","",16.4,17.9,17.4,16.4,19.3,16.6,11,2019,"12.03.2019"
"Lettrømme_Tine3_dl","","",14.5,15.5,15,14.5,16.9,14.8,11,2019,"12.03.2019"
"Skummet_melk_Tine1_liter","","",16.9,17.2,16.9,16.9,15.8,16.9,11,2019,"12.03.2019"
"Melange_margarin500_gram","","",25,26.9,26.4,25,28.9,25.2,11,2019,"12.03.2019"
"Mills_Majones330_gr_(2_poser)","","",25.9,27.9,27.4,25.9,31.5,26.1,11,2019,"12.03.2019"
"Grandiosa_Original575_gr","","",44.9,47.9,44.9,44.9,47.9,44.9,11,2019,"12.03.2019"
"Fiskepinner_Findus750_gram","","",39.3,41.9,29.88,39.3,49.9,39.4,11,2019,"12.03.2019"
"Nugatti_Original500_gram","","",24.2,25.9,24.7,24.2,26.5,24.3,11,2019,"12.03.2019"
"Tomatsuppe_Original91_gr","","",11.9,18.7,10.44,11.9,18.5,11.97,11,2019,"12.03.2019"
"Pannekaker_Øko._Toro540_gr_Familiepakning","","",24.2,32.9,29.5,24.2,32.5,29.2,11,2019,"12.03.2019"
"Sopps_snarkokt_makaroni650gr","","",16.4,17.9,17,16.4,18.5,16.7,11,2019,"12.03.2019"
"Dolmio_Classico500_gr","","",21.9,23.7,23.1,21.9,23.9,22,11,2019,"12.03.2019"
"Uncle_Bens_Tikka_Masala450_gram","","",24.2,26.9,19.9,24.2,25.9,24.2,11,2019,"12.03.2019"
"Nescafé_Gull_refill100_gr","","",47.4,49.9,49.4,47.4,51.9,47.4,11,2019,"12.03.2019"
"Piano_Sjokoladepudding1_liter","","",28.4,31.2,29.6,28.4,31.5,29.1,11,2019,"12.03.2019"
"Karamellsaus","Freia360 gram","",24.3,26.5,24.7,24.3,26.5,24.3,11,2019,"12.03.2019"
"Piano_vaniljesaus1_liter","","",35.7,38.9,36.4,35.7,39.9,35.7,11,2019,"12.03.2019"
"Kelloggs_Corn_Flakes","Family500 gr","",26.2,27.9,31.36,26.2,28.5,26.32,11,2019,"12.03.2019"
"Vitaminbjørner_Collet_ny60_stk","","",84.5,89,89.9,84.5,91.9,84.5,11,2019,"12.03.2019"
"JIF_Baderom_Spray500_ml","","",33.4,36.9,35.3,33.4,36.9,33.8,11,2019,"12.03.2019"
"Omo_Ultra_Hvitt1","17 kg","",52,55.9,52.9,52,56.9,52,11,2019,"12.03.2019"
"Smågodt1_hg","","",14.9,15.9,14.9,14.9,16.9,14.9,11,2019,"12.03.2019"
"Smil_Sjokolade78_gram","","",15.4,17.2,16.1,15.4,17.9,15.8,11,2019,"12.03.2019"
"Kvikk_lunsj47gr","","",13.9,15.3,14.4,13.9,15.9,14.2,11,2019,"12.03.2019"
"Firkløver_Freia200_gr","","",39.7,42.9,39.8,39.7,42.9,39.7,11,2019,"12.03.2019"
"Totalsum","","",1071,1164,1101,1071,1178,1079,11,2019,"12.03.2019"
"Bananer1_kg_løsvekt","","Banan",24.5,27.9,16.9,24.5,19.9,24.5,10,2019,"05.03.2019"
"Agurk1_stk","","Agurk",15.8,17.9,16.3,16.8,16.9,15.8,10,2019,"05.03.2019"
"Brokkoli1_stk","","Brokkoli",13.8,16.9,15.5,13.5,15.9,13.8,10,2019,"05.03.2019"
"Chili_Sauce","Heinz340 gram","",29.6,32.9,33,29,33.5,31.1,10,2019,"05.03.2019"
"Woksaus_Sweet_and_sour120_gr","","",16.5,19.5,17.7,16.5,18.9,16.6,10,2019,"05.03.2019"
"Gudbrandsdalsost_Tine500_gr","","",49.1,53.7,51.5,49.1,52.9,49.1,10,2019,"05.03.2019"
"Fjordland_Pasta_med_ost_og_skinkesaus350_gr","","",43.9,48.4,44.1,44,46.9,43.9,10,2019,"05.03.2019"
"Iskaffe_a_la_Mocca330_ml","","",17.3,19.9,18.3,17.3,19.9,17.5,10,2019,"05.03.2019"
"Kremfløte_Tine3_dl","","",16.4,17.5,16.8,16.4,18.9,16.5,10,2019,"05.03.2019"
"Yoplait_Yoghurt_Vanilje4_stk","","",23.9,24.5,25.5,23.9,25.9,23.9,10,2019,"05.03.2019"
"Tine_Meierismør1/2_kilo","","",34,38.5,35.8,34,38.9,34.1,10,2019,"05.03.2019"
"Italiensk_salat_med_skinke180_gr","","",21.3,23.3,22.5,21.4,23.5,21.5,10,2019,"05.03.2019"
"Grandiosa_Hj.laget_m/kjøttdeig_1_kgmed_kjøttdeig","","",88.2,96,88.7,88.3,95.9,88.3,10,2019,"05.03.2019"
"Familiens_Fiskegrateng1_kilo","","",60.3,74.9,69.8,60.3,72.9,60.6,10,2019,"05.03.2019"
"Mills_Peanøttsmør350_gram","","",35.9,38.9,37.4,35.9,38.9,35.9,10,2019,"05.03.2019"
"Jordbærsyltetøy_eget_merke1000_gram","","",18.33,18.65,18.7,22,18.33,18.7,10,2019,"05.03.2019"
"Bringebærsyltetøy_Nora400_gr_hjemmelaget","","",25.1,27.9,26.9,25.1,27.9,25.2,10,2019,"05.03.2019"
"Tyttebærsyltetøy_Nora_Hj.laget400_gr__","","",44,48.9,48,42.9,48.9,45.1,10,2019,"05.03.2019"
"Picnicskinke_Stabburet325_gr","","",41.4,45.9,44,41.5,44.9,41.5,10,2019,"05.03.2019"
"Pizzafyll_Tomat_og_løk50_gr","","",17.1,19.5,17.5,17.1,18.9,17.2,10,2019,"05.03.2019"
"Toro_Pizzabunn_familiepakn.370_gram","","",18.5,20.9,18.8,18.4,20.5,18.6,10,2019,"05.03.2019"
"Bakepulver_Freia250_gram","","",27.6,32.5,29.6,26.2,31.9,27.7,10,2019,"05.03.2019"
"Vafler_Toro_Fam/Pk591_gr_","","",24.2,26.5,25.5,24.3,26.5,24.3,10,2019,"05.03.2019"
"Dolmio_Intens_hvitløk500_gr","","",28.3,24.9,30.6,28.3,21.9,28.6,10,2019,"05.03.2019"
"Raspeballer_Stangeland1_kilo","","",34.9,39.5,30.9,34.9,37.5,34.9,10,2019,"05.03.2019"
"Polarbrød_Hvete16_pk","","",40.9,49.9,43.9,41.8,39.9,41.8,10,2019,"05.03.2019"
"Soyasaus_Kikkoman150_ml","","",25,27.5,26.3,25,27.5,25.1,10,2019,"05.03.2019"
"Nora_Sviskekompott455_gram","","",19,21.5,19.6,19,21.5,19.3,10,2019,"05.03.2019"
"Quaker_Cruesli_Solfrokost500_gram","","",34.2,37.5,36.4,34.2,36.9,34.3,10,2019,"05.03.2019"
"Gifflar_kanel300_gr","","",26.6,29.5,19.9,26.6,29.5,26.7,10,2019,"05.03.2019"
"Coca_Cola1","5 liter","",36.9,37.9,36.9,36,37.5,36.9,10,2019,"05.03.2019"
"JIF_Baderom_Spray500_ml","","",34,22.9,35.3,33.8,37.5,34.4,10,2019,"05.03.2019"
"JIF_Skurekrem500_ml","","",19.7,20.9,19.8,19.7,21.5,19.7,10,2019,"05.03.2019"
"WC_Duck_Blått1_stk","","",14.8,16.5,14.9,14.9,15.9,14.8,10,2019,"05.03.2019"
"Aluminiumsfolie_29cm20_m","","",12.2,18.6,12.3,12.3,15.9,12.3,10,2019,"05.03.2019"
"Plastfolie_Glad50_m","","",32.3,36.5,34.6,32.4,35.5,32.4,10,2019,"05.03.2019"
"Avløpsåpner_Pulver_Plumbo600_gr","","",61.8,68.9,66.3,61.5,67.9,62,10,2019,"05.03.2019"
"Smågodt1_hg","","",14.9,15.9,14.9,14.9,16.9,14.9,10,2019,"05.03.2019"
"Melkesjokolade_Freia200_gr","","",39.7,42.5,41.4,39.7,42.9,39.8,10,2019,"05.03.2019"
"Godt&Blandet220_gr","","",44.7,49.9,46,44.5,23.9,45.4,10,2019,"05.03.2019"
"Laban_Seigmenn300_gr","","",34.1,36.9,34.8,34,37.5,34.2,10,2019,"05.03.2019"
"Peanøttkubbe60gr","","",16.8,18.9,17.9,16.8,18.9,17.1,10,2019,"05.03.2019"
"Hobby48_gram","","",20.3,22.9,22.2,20.4,22.9,20.4,10,2019,"05.03.2019"
"Totalsum","","",1298,1431,1344,1299,1387,1306,10,2019,"05.03.2019"
"Agurk1_stk","","Agurk",17.9,18.9,20.5,16.9,18.9,19.9,9,2019,"26.02.2019"
"Champignon1_kg__","","Sjampinjong",38.7,38.9,39,35,49,37.9,9,2019,"26.02.2019"
"Isbergsalat1_stk","","Isbergsalat",17.9,18.6,17.4,16.9,14.9,16.9,9,2019,"26.02.2019"
"Brokkoli1_stk","","Brokkoli",14.9,14.9,10,9.9,12.9,14.9,9,2019,"26.02.2019"
"Hodekål/Sommerkål1_kg","","Hodekål",16.9,16.9,20.5,14.9,17.9,19.9,9,2019,"26.02.2019"
"Gulost_Synnøve1_kg","","",89.9,99,95.9,89.9,91.9,89.9,9,2019,"26.02.2019"
"Norvegia_skivet300gr","","",29.9,45.6,43.4,29.9,45.9,29.9,9,2019,"26.02.2019"
"Gudbrandsdalsost_Tine500_gr","","",49.2,53.9,51.2,49.2,52.9,49.2,9,2019,"26.02.2019"
"Smøreost_Skinke_tube175_gr","","",24.2,29.3,25.3,23.9,28.9,24.3,9,2019,"26.02.2019"
"Philadelphia_light200gr","","",21.4,24.7,21.5,21.4,23.5,21.5,9,2019,"26.02.2019"
"Gilde_Håndlaget_Sylte100_gram","","",33.2,37.9,35.2,33.2,37.9,33.2,9,2019,"26.02.2019"
"Gilde_skinnfri_kjøttpølse450gr","","",29.4,32.9,30.82,27.7,32.5,29.45,9,2019,"26.02.2019"
"Fjordland_risgrøt970_gr","","",28.8,33.9,30.1,28.9,31.9,28.9,9,2019,"26.02.2019"
"Tine_Yoghurt_Vanilje_4pk4_pk","","",18.8,19.9,19.6,18.8,19.9,18.8,9,2019,"26.02.2019"
"Potetsalat_Klassisk500_gr","","",23.1,29.9,28.78,23.2,28.9,23.22,9,2019,"26.02.2019"
"Grandiosa_Original575_gr","","",44.9,47.9,45.7,44.9,47.9,44.9,9,2019,"26.02.2019"
"Nugatti_Original500_gram","","",24.4,26.5,26.9,24.5,26.9,26.9,9,2019,"26.02.2019"
"Amerikansk_gryte188_gram","","",27.6,29.7,27.8,27.7,29.9,27.7,9,2019,"26.02.2019"
"Bali_kyllinggryte91_gr","","",27.5,29.9,18.8,27.6,29.5,27.6,9,2019,"26.02.2019"
"Peppersaus","Toro30 gram","",10.1,11.5,10.4,10.2,10.9,10.2,9,2019,"26.02.2019"
"Dolmio_Classico500_gr","","",22.5,24.9,23.6,22.6,24.5,22.6,9,2019,"26.02.2019"
"Uncle_Ben`s_Sweet_&_Sour_Original450_gr","","",24.5,26.9,24.7,24.6,26.5,24.6,9,2019,"26.02.2019"
"Idun_Sennep490_gr","","",14.5,15.9,14.7,14.5,15.9,14.6,9,2019,"26.02.2019"
"Idun_Ketchup530_gr","","",12.4,13.4,12.6,12.4,13.9,12.6,9,2019,"26.02.2019"
"Sitrongele125_gram","","",17.6,19.9,18.8,17.5,19.5,17.7,9,2019,"26.02.2019"
"Ritz_kjeks200_gram","","",23.5,25.5,23.8,23.5,25.5,23.8,9,2019,"26.02.2019"
"Coca_Cola_plastflaske5_dl","","",24.9,25.9,24.9,24.9,25.9,24.9,9,2019,"26.02.2019"
"Pepsi_Max1","5 liter","",33.9,36.9,33.9,33.9,37.5,33.9,9,2019,"26.02.2019"
"Dobbeldusch_Sport250_ml","","",19.4,20.9,21.1,19.5,20.9,19.9,9,2019,"26.02.2019"
"Daim_Dobbel_Freia56_gr","","",21.6,24,22.6,21.7,23.5,21.7,9,2019,"26.02.2019"
"Godt&Blandet220_gr","","",45.4,49.9,46,44.8,47.9,45.4,9,2019,"26.02.2019"
"Troika66_gr","","",16.6,17.9,17.8,16.7,17.9,16.7,9,2019,"26.02.2019"
"Firkløver_Freia200_gr","","",39.8,42.9,39.9,39.9,43.9,39.9,9,2019,"26.02.2019"
"Totalsum","","",905,1006,943,891,996,913,9,2019,"26.02.2019"
"Bananer1_kg_løsvekt","","Banan",24.9,27.9,25.6,24.9,19.9,24.9,8,2019,"19.02.2019"
"Avocado_Moden2_pk","","",39.9,39.9,41.1,39.9,41.9,39.9,8,2019,"19.02.2019"
"Paprika1_kg_løsvekt","","Paprika",59.9,67.1,61.7,59.9,62.9,59.9,8,2019,"19.02.2019"
"Agurk1_stk","","Agurk",15.9,21.9,16.4,19.9,12.9,15.9,8,2019,"19.02.2019"
"Kinakålstk","","Kinakål",23.9,26.9,24.6,29.9,22.9,23.9,8,2019,"19.02.2019"
"Blomkål1_stk","","Blomkål",24.9,27.9,25.6,24.9,26.9,24.9,8,2019,"19.02.2019"
"Pizzasaus","idun290 gr","",18.6,20.9,19.4,18.7,20.5,18.8,8,2019,"19.02.2019"
"Oyster_Spring_Onion120_gr","","",17.9,12.9,16.5,16.5,18.5,16.5,8,2019,"19.02.2019"
"FløtemysostSkivet","","",19.7,22.3,20.6,19.8,21.5,19.9,8,2019,"19.02.2019"
"Revet_ost_original_Tine300gr","","",37.6,39.8,38.3,37.7,41.5,37.7,8,2019,"19.02.2019"
"Pepperoni_Grilstad100_gram","","",37.7,39.9,39.1,37.8,39.9,37.9,8,2019,"19.02.2019"
"Stjernebacon140_gr","","",18,23.9,18.9,18.1,23.9,18.2,8,2019,"19.02.2019"
"Kjøttdeig_billigste_type400_gr","","",39.9,39.9,39.9,39.9,39.9,39.9,8,2019,"19.02.2019"
"Kremfløte_Tine3_dl","","",16.6,18.3,16.7,16.6,18.9,16.7,8,2019,"19.02.2019"
"Skummet_melk_Tine1_liter","","",16.9,17.2,15,16.9,15.7,16.9,8,2019,"19.02.2019"
"Tine_Sjokomelk1_lit","","",25.9,28.5,25.9,25.9,28,25.9,8,2019,"19.02.2019"
"Rislunsj_m/bringebær_&_rips150_gr","","",9.8,10.9,9.8,11.9,11.9,9.8,8,2019,"19.02.2019"
"Tine_Meierismør1/2_kilo","","",34.4,38.5,35.1,34.5,38.9,34.5,8,2019,"19.02.2019"
"Big_One_Classic_Pizza560_gr","","",54.7,58.5,56.9,54.8,57.9,54.8,8,2019,"19.02.2019"
"Bringebærsyltetøy_Nora400_gr_hjemmelaget","","",25.7,27.9,26.7,25.7,27.9,25.8,8,2019,"19.02.2019"
"Spaghetti_A_la_Capri870_gram","","",24.6,26.7,24.7,24.7,26.9,24.7,8,2019,"19.02.2019"
"Betasuppe_Toro112_gr","","",22.7,24.9,16.9,22.8,23.9,22.9,8,2019,"19.02.2019"
"Bergensk_Fiskesuppe_Toro81_gr","","",19.6,21.5,16.9,19.7,21.5,19.7,8,2019,"19.02.2019"
"Pizzafyll_Tomat_og_løk50_gr","","",17.6,19.5,17.7,17.7,18.9,17.7,8,2019,"19.02.2019"
"Potetmos_MillsVanlig","","",9.7,10.5,9.9,9.8,10.5,9.9,8,2019,"19.02.2019"
"Thousand_Island","Idun450 gram","",27.6,30.7,27.7,27.7,29.9,27.7,8,2019,"19.02.2019"
"Wasa_Rugsprø200gr","","",12.6,13.7,12.8,12.7,13.9,12.8,8,2019,"19.02.2019"
"Smågodt1_hg","","",14.9,17.9,14.9,14.9,16.9,16.8,8,2019,"19.02.2019"
"Bounty_Trio85_gr","","",15.7,12.9,15.8,15.8,16.9,15.8,8,2019,"19.02.2019"
"Panda_Lakris200_gr","","",36.2,39.9,37.7,36.3,39.5,36.3,8,2019,"19.02.2019"
"Kvikk_lunsj47gr","","",14.6,16.9,14.8,14.6,16.9,14.7,8,2019,"19.02.2019"
"Firkløver_Freia200_gr","","",39.9,42.9,39.9,39.9,29.9,39.9,8,2019,"19.02.2019"
"Totalsum","","",819,889,824,831,858,822,8,2019,"19.02.2019"
"Bananer1_kg_løsvekt","","Banan",22.9,25.6,16.52,22.9,19.9,22.9,7,2019,"12.02.2019"
"Champignon1_kg__","","Sjampinjong",28.9,31.9,39,28.9,31.9,28.9,7,2019,"12.02.2019"
"Brokkoli1_stk","","Brokkoli",9.9,14.9,15.5,9.9,14.9,9.9,7,2019,"12.02.2019"
"Kremost_Krydder125_gram","","",16.9,17.5,17.2,16.9,17.9,16.9,7,2019,"12.02.2019"
"Norvegia_skivet300gr","","",42,45.6,42.5,42,45.9,42,7,2019,"12.02.2019"
"Smøreost_Skinke_tube175_gr","","",26.9,29.3,27.4,26.9,27.5,26.9,7,2019,"12.02.2019"
"Kjøttdeig_billigste_type400_gr","","",39.9,31.9,39.9,39.9,37.9,39.9,7,2019,"12.02.2019"
"Karbonader_Gilde810_gr","","",79.3,87,82.53,79.3,85.9,79.29,7,2019,"12.02.2019"
"Kulturmelk","Tine1 liter","",18.9,20.4,18.9,18.9,19.9,18.9,7,2019,"12.02.2019"
"Lettmelk_Tine1_liter","","",17.4,18.5,17.4,17.4,18.7,17.4,7,2019,"12.02.2019"
"Biola_Blåbær1_liter","","",31.6,33.7,32.3,31.6,33.5,31.9,7,2019,"12.02.2019"
"Melange_margarin500_gram","","",26.9,28.6,26.9,26.9,28.5,26.9,7,2019,"12.02.2019"
"Mills_Majones330_gr_(2_poser)","","",28.9,31.5,29.2,28.9,29.9,28.9,7,2019,"12.02.2019"
"Mills_Kaviar185_gr","","",19.9,21.9,19.9,19.9,21.9,19.9,7,2019,"12.02.2019"
"Big_One_Classic_Pizza560_gr","","",54.9,61.2,59.7,54.9,58.9,54.9,7,2019,"12.02.2019"
"Tyttebærsyltetøy_Nora_Hj.laget400_gr__","","",45.9,49.5,47.3,45.9,46.9,45.9,7,2019,"12.02.2019"
"Bog","Gilde325 gr","",25.8,27.3,25.8,25.8,26.9,25.8,7,2019,"12.02.2019"
"Lofoten_Fiskesuppe69_gram","","",22.9,24.9,22.9,22.9,21.9,22.9,7,2019,"12.02.2019"
"Meksikansk_tomatsuppePose","","",22.9,24.7,22.9,22.9,23.5,22.9,7,2019,"12.02.2019"
"Rømmedressing","Idun470 gram","",32.9,37,32.9,32.9,34.9,32.9,7,2019,"12.02.2019"
"Jordbærgele","Freia125 gram","",18.9,19.9,18.9,18.9,19.5,18.9,7,2019,"12.02.2019"
"Piano_Sjokoladepudding1_liter","","",29.9,31.5,19.9,29.9,29.9,29.9,7,2019,"12.02.2019"
"Piano_vaniljesaus1_liter","","",37.8,40.9,24.9,37.8,39.9,37.8,7,2019,"12.02.2019"
"Cheez_Doodles120_gr","","",19.9,20.9,19.9,19.9,21.5,19.9,7,2019,"12.02.2019"
"OMO_Color_Refill490_ml","","",38.9,42.5,40.1,38.9,42.9,38.9,7,2019,"12.02.2019"
"Smågodt1_hg","","",14.9,15.9,14.9,14.9,16.9,14.9,7,2019,"12.02.2019"
"Smash200_gr","","",42.5,45.9,42.5,42.5,39.9,42.5,7,2019,"12.02.2019"
"Godt&Blandet_Supersur200_gr","","",35.4,38.5,36.5,35.4,37.5,35.4,7,2019,"12.02.2019"
