Name,Vac,Pso,Paco,Pdco,Vdco,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,CEC_Date,CEC_Type
Units,V,W,W,W,V,1/W,1/V,1/V,1/V,W,V,A,V,V,,
[0],inv_snl_ac_voltage,inv_snl_pso,inv_snl_paco,inv_snl_pdco,inv_snl_vdco,inv_snl_c0,inv_snl_c1,inv_snl_c2,inv_snl_c3,inv_snl_pnt,inv_snl_vdcmax,inv_snl_idcmax,inv_snl_mppt_low,inv_snl_mppt_hi,inv_cec_date,inv_cec_type
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-125K-EHV-5G_[600V],600,38.410046,125000,126731.7969,950,-3.45E-08,0.000012,0.005164,0.003178,37.5,1250,133.401891,860,1250,11/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-15K-US_[480V],480,93.109634,15000,15401.89453,650,-1.01E-06,-0.000016,-0.000847,-0.001572,4.5,780,23.695222,450,780,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1K-2G-US_[208V],208,6.602514,990,1032.899048,280,-0.000017,-0.000021,-0.000992,-0.001519,0.297,400,3.688925,100,400,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1K-2G-US_[240V],240,7.31394,990,1034.806519,280,-0.000025,-0.000022,0.000019,0.000925,0.297,400,3.695738,100,400,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P10K-4G-US,0,46.364296,10000,10270.84277,380,-1.60E-06,-0.000024,-0.001188,-0.002607,3,500,27.028534,250,500,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P10K-4G-US_[240V],240,45.573212,10000,10270.61523,380,-1.57E-06,-0.000022,-0.000935,-0.002076,3,500,27.027935,250,500,10/15/2018,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P2.5K-4G-US_[240V],240,17.466583,2500,2582.029297,330,-7.28E-06,-8.71E-06,0.000139,0.000741,0.75,500,7.824331,120,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P3.6K-4G-US_[240V],240,26.104019,3600,3719.565918,330,-6.05E-06,-7.29E-06,-6.55E-06,0.000693,1.08,500,11.271412,180,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P3K-4G-US_[240V],240,22.213665,3000,3100.260742,330,-7.24E-06,-6.71E-06,0.000207,0.000754,0.9,500,9.39473,140,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P4.6K-4G-US_[240V],240,34.43404,4600,4744.297363,360,-4.16E-06,-0.000015,-0.000232,0.000417,1.38,500,13.178604,200,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P4K-4G-US_[240V],240,28.545639,4000,4130.934082,330,-5.41E-06,-0.00001,-0.000035,0.000206,1.2,500,12.517982,190,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P5K-4G-US_[240V],240,37.511234,5000,5156.351074,360,-4.03E-06,-0.000012,-0.000062,-0.00021,1.5,500,14.323197,240,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P6K-4G-US,0,18.545986,6000,6160.048828,380,-1.07E-06,-0.000038,-0.004018,-0.012728,1.8,500,16.210655,200,500,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P6K-4G-US_[240V],240,18.545986,6000,6160.048828,380,-1.07E-06,-0.000038,-0.004018,-0.012728,1.8,500,16.210655,200,500,10/15/2018,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P6K2-4G-US_[240V],240,45.534523,6000,6181.866699,360,-3.42E-06,-0.00001,0.000132,0.000227,1.8,500,17.171852,300,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P7.6K-4G-US,0,26.143305,7600,7798.664063,380,-1.17E-06,-0.00004,-0.001657,-0.005911,2.28,500,20.5228,200,500,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P7.6K-4G-US_[240V],240,26.143305,7600,7798.664063,380,-1.17E-06,-0.00004,-0.001657,-0.005911,2.28,500,20.5228,200,500,10/15/2018,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P7K-4G-US_[240V],240,30.816933,7000,7209.186523,380,-2.46E-06,-0.00004,-0.002802,-0.004697,2.1,500,18.971543,250,500,10/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P8K-4G-US,0,36.863449,8000,8235.024414,380,-2.30E-06,-0.000043,-0.001031,-0.002736,2.4,500,21.671117,250,500,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P8K-4G-US_[240V],240,36.863449,8000,8235.024414,380,-2.30E-06,-0.000043,-0.001031,-0.002736,2.4,500,21.671117,250,500,10/15/2018,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P9K-4G-US,0,37.267788,9000,9249.078125,380,-1.70E-06,-0.000028,-0.00061,-0.001897,2.7,500,24.339679,250,500,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-1P9K-4G-US_[240V],240,37.267788,9000,9249.078125,380,-1.70E-06,-0.000028,-0.00061,-0.001897,2.7,500,24.339679,250,500,10/15/2018,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-2.5K-2G-US_[208V],208,20.818291,2490,2576.700684,360,-9.64E-06,-0.000014,-0.000335,-0.000189,0.747,480,7.157502,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-2.5K-2G-US_[240V],240,19.925133,2490,2573.580566,360,-8.97E-06,-1.00E-05,-0.000258,0.000161,0.747,480,7.148835,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-20K-US_[480V],480,130.741501,20000,20534.92578,650,-8.47E-07,-0.00003,-0.00116,-0.002166,6,780,31.592194,580,780,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-25K-US_[480V],480,65.337318,25000,25581.93359,650,-3.96E-07,0.000014,0.000622,0.002894,7.5,780,39.356821,580,780,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-25K-US-SW_[480V],480,68.724457,25000,25567.17383,650,-3.70E-07,0.000017,-0.000796,0.001223,7.5,770,39.334114,580,770,05/01/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-2K-2G-US_[208V],208,15.231663,1990,2064.356445,280,-0.00001,-0.000018,-0.001189,-0.000992,0.597,400,7.372702,100,400,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-2K-2G-US_[240V],240,15.812385,1990,2060.981445,280,-8.89E-06,-0.000032,-0.000132,-0.000388,0.597,400,7.360648,100,400,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-3.6K-2G-US_[208V],208,33.904568,3590,3721.972656,360,-8.39E-06,-5.68E-06,0.000178,0.000735,1.077,480,10.338813,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-3.6K-2G-US_[240V],240,25.657211,3590,3709.974121,360,-5.95E-06,-0.000011,-0.000275,0.000253,1.077,480,10.305484,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-30K-US_[480V],480,41.248814,30000,30664.375,650,-2.61E-07,1.26E-06,0.005994,0.005415,9,780,47.175962,580,780,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-30K-US-SW_[480V],480,52.639172,30000,30650.03516,650,-2.95E-07,4.77E-06,0.001396,0.001804,9,780,47.1539,580,780,05/01/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-36K-US_[480V],480,28.052044,36000,36714.4375,650,-1.19E-07,-4.83E-06,0.00861,0.006248,10.8,780,56.48375,580,780,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-36K-US-F-SW_[480V],480,45.382816,36000,36689.52734,650,-1.65E-07,3.18E-06,0.002392,0.003332,10.8,780,56.445427,580,780,n/a,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-36K-US-SW_[480V],480,44.86993,36000,36691.67188,650,-1.65E-07,2.65E-06,0.002398,0.003173,10.8,780,56.448726,580,780,05/01/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-3K-2G-US_[208V],208,24.835899,2990,3092.221191,360,-8.23E-06,-5.00E-06,0.000174,0.000525,0.897,480,8.589503,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-3K-2G-US_[240V],240,23.953032,2990,3090.360596,360,-7.97E-06,-0.00001,-0.000113,0.000207,0.897,480,8.584335,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-4.6K-2G-US_[208V],208,39.849316,4590,4740.206055,360,-5.32E-06,-6.66E-06,0.000083,0.000595,1.377,480,13.167239,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-4.6K-2G-US_[240V],240,35.952904,4590,4737.753906,360,-4.75E-06,-0.000012,-0.000087,0.000474,1.377,480,13.160428,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-40K-US_[480V],480,62.916405,40000,40750.10547,650,-1.90E-07,-7.80E-06,-0.000165,-0.000722,12,780,62.69247,580,780,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-40K-US-F_[480V],480,78.331093,40000,40816.84766,650,-2.85E-07,-0.00001,-0.000034,-0.000797,12,780,62.79515,580,780,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-40K-US-F-SW_[480V],480,60.766743,40000,40736.20703,650,-1.70E-07,-8.51E-06,0.00071,0.000032,12,780,62.671088,580,780,5/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-40K-US-SW_[480V],480,62.292904,40000,40735.5625,650,-1.74E-07,-8.29E-06,0.000338,-0.000399,12,780,62.670096,580,780,05/01/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-4K-2G-US_[208V],208,33.496758,3990,4128.143555,360,-6.94E-06,-7.51E-06,-0.000115,0.000167,1.197,480,11.467065,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-4K-2G-US_[240V],240,33.093914,3990,4125.568359,360,-6.84E-06,-0.000013,0.000112,0.000282,1.197,480,11.459912,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-50K-US_[480V],480,44.011581,50000,50786.14453,650,-8.63E-08,-4.99E-06,0.003112,0.008438,15,720,78.13253,580,720,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-50K-US-F_[480V],480,68.548927,50000,50814.92578,650,-1.46E-07,-7.67E-06,0.000498,0.001275,15,720,78.176809,580,720,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-50K-US-F-SW_[480V],480,68.548927,50000,50814.92578,650,-1.46E-07,-7.67E-06,0.000498,0.001275,15,720,78.176809,580,720,11/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-50K-US-SW_[480V],480,44.011581,50000,50786.14453,650,-8.63E-08,-4.99E-06,0.003112,0.008438,15,720,78.13253,580,720,11/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-5K-2G-US_[208V],208,43.473537,4990,5164.696777,360,-5.96E-06,-7.49E-06,0.000147,0.000686,1.497,480,14.34638,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-5K-2G-US_[240V],240,37.31382,4990,5145.174805,360,-3.80E-06,-0.000015,-0.000129,-0.000078,1.497,480,14.292152,100,480,2/15/2018,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-60K-US-F_[480V],480,87.078148,60000,61018.55469,650,-1.32E-07,-0.000016,-0.001001,-0.001535,18,720,93.8747,580,720,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-60K-US-F-SW_[480V],480,87.078148,60000,61018.55469,650,-1.32E-07,-0.000016,-0.001001,-0.001535,18,720,93.8747,580,720,11/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-66K-US-F_[480V],480,95.652641,66000,67082.71094,650,-1.15E-07,-0.000012,-0.000934,-0.000265,19.8,720,103.204171,580,720,11/15/2019,Utility Interactive
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-66K-US-F-SW_[480V],480,95.652641,66000,67082.71094,650,-1.15E-07,-0.000012,-0.000934,-0.000265,19.8,720,103.204171,580,720,11/15/2019,Grid Support
Ningbo_Ginlong_Technologies_Co_-_Ltd_:_Solis-6K-US_480_Vac_[480V],480,34.574612,6000,6185.943848,650,-2.59E-06,-6.18E-06,-0.000111,0.000596,1.8,780,9.516837,100,780,2/15/2018,Utility Interactive
Northern_Electric_&_Power_Co_-_Ltd:_BDM-300-208A_[208V],208,0.519548,250,261.60675,29,-0.000022,-0.0004,-0.111324,-0.180658,0.075,38,9.020922,22,38,03/01/2018,Utility Interactive
Northern_Electric_&_Power_Co_-_Ltd:_BDM-300-240A_[240V],240,1.115906,250,260.064789,29,0.000028,-0.000343,-0.070986,0.291065,0.075,38,8.967751,22,38,03/01/2018,Utility Interactive
Northern_Electric_&_Power:_BDM-250-208A_[208V],208,20.14831,217,240.719269,28.5,-0.000014,0.002526,0.018714,-0.06123,0.0651,44,8.44629,22,44,n/a,Utility Interactive
Northern_Electric_&_Power:_BDM-250-240A_[240V],240,17.122231,225,250.262451,28.5,3.25E-07,0.001527,-0.011526,3.783,0.0675,44,8.781139,22,44,n/a,Utility Interactive
Northern_Electric:_BDM-300X2-208A_[208V],208,2.459074,508,533.50708,33,-0.000038,-0.000356,-0.034954,-0.040022,0.1524,48,16.166881,22,48,n/a,Utility Interactive
Northern_Electric:_BDM-300X2-240A_[240V],240,2.556619,510,534.320068,33,-0.00002,-0.000217,-0.019885,-0.051541,0.153,48,16.191517,22,48,n/a,Utility Interactive
ONE_SUN_-_MEXICO_S_A_DE_C_V_:_1S480-10k_[480V],480,63.818882,9980,10179.21094,750,-1.26E-06,-0.000018,0.000558,-0.000567,2.994,850,13.572281,450,850,n/a,Grid Support
OPTI_International:_GT_1500_[208V],208,25.196201,1550,1621.431152,325,-9.46E-06,-0.000027,-0.000147,0.000022,0.465,360,4.989019,100,360,n/a,Utility Interactive
OPTI_International:_GT_1500_[240V],240,25.203346,1550,1618.26709,325,-7.59E-06,-0.000025,-0.000137,-0.000212,0.465,360,4.979283,100,360,n/a,Utility Interactive
OPTI_International:_GT_2000_[208V],208,21.129049,2060,2148.04541,325,-9.06E-06,-0.000026,-0.000255,0.000211,0.618,360,6.60937,100,360,n/a,Utility Interactive
OPTI_International:_GT_2000_[240V],240,25.600037,2060,2150.26416,325,-8.53E-06,-0.000021,-0.000129,0.000681,0.618,360,6.616197,100,360,n/a,Utility Interactive
OPTI_International:_GT_3000_[208V],208,18.972073,3000,3141.109619,325,-6.90E-06,-0.000041,-0.000904,-0.002131,0.9,360,9.664953,100,360,n/a,Utility Interactive
OPTI_International:_GT_3000_[240V],240,24.258873,3010,3147.795654,325,-6.58E-06,-0.000037,-0.000644,-0.001802,0.903,360,9.685525,100,360,n/a,Utility Interactive
OPTI-Solar:_GT-4000_[208V],208,31.807722,3980,4161.640625,325,-6.49E-06,-0.000022,0.000366,0.001219,1.194,360,12.805048,100,360,n/a,Utility Interactive
OPTI-Solar:_GT-4000_[240V],240,29.110939,3990,4151.347656,325,-4.48E-06,-0.000026,-0.000234,0.000379,1.197,360,12.773377,100,360,n/a,Utility Interactive
Open_Energy:_Solar_Save_1100_[240V],240,22.09536,1100,1194.094849,182,-0.000021,0.000057,0.002001,0.000623,0.33,380,6.560961,100,380,n/a,Utility Interactive
Open_Energy:_Solar_Save_2000_[240V],240,24.465775,2000,2161.879639,199,-0.000013,0.000055,0.001703,0.000315,0.6,380,10.863717,100,380,n/a,Utility Interactive
Open_Energy:_Solar_Save_2500_[240V],240,42.776474,2500,2632.835693,218,-0.000014,0.000061,0.002053,0.00153,0.75,400,12.077228,100,400,n/a,Utility Interactive
Open_Energy:_Solar_Save_3500_[240V],240,64.774162,3500,3641.840332,263,-9.08E-06,0.000035,0.001417,0.001218,1.05,400,13.847302,100,400,n/a,Utility Interactive
Open_Energy:_Solar_Save_4600_[208V],208,54.570091,4600,4797.806641,254,-6.00E-06,0.000028,0.001381,0.000889,1.38,400,18.889003,100,400,n/a,Utility Interactive
Open_Energy:_Solar_Save_4800_[240V],240,85.145699,4800,4968.027832,263,-6.16E-06,0.000034,0.000586,0.000195,1.44,400,18.88984,100,400,n/a,Utility Interactive
Open_Energy:_Solar_Save_5200_[240V],240,65.471062,5200,5391.648926,280,-4.71E-06,0.000023,0.000676,0.000332,1.56,400,19.255889,100,400,n/a,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_FXR3048A,0,61.762074,2560,2809.780029,52,-0.00002,0.000462,0.017864,-0.020719,0.768,60,54.034231,40,60,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_FXR3048A_[120V],120,61.762074,2560,2809.780029,52,-0.00002,0.000462,0.017864,-0.020719,0.768,60,54.034231,40,60,10/15/2018,Grid Support
OutBack_Power_Technologies_-_Inc_:_GS4048A,0,57.476006,3600,3959.58667,48,-0.000021,0.00086,0.024083,-0.016929,1.08,56,82.491389,44,56,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_GS4048A_[240V],240,63.161167,3600,3846.932617,48,-9.46E-06,0.001817,0.000157,-0.029523,1.08,56,80.14443,44,56,10/15/2018,Grid Support
OutBack_Power_Technologies_-_Inc_:_GS8048,0,123.299187,7650,8592.057617,52,-7.71E-06,0.001038,0.016304,-0.008882,2.295,64,165.231877,40,64,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_GS8048A,0,63.161167,7200,7952.546387,48,-9.46E-06,0.000629,0.000157,-0.029523,2.16,56,165.67805,44,56,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_GS8048A_[240V],240,57.476006,7200,8840.852539,48,-0.000021,-0.001817,0.024083,-0.016929,2.16,56,184.184428,44,56,10/15/2018,Grid Support
OutBack_Power_Technologies_-_Inc_:_GTFX3048,0,62.491772,2560,2808.533691,52,-0.00002,0.00044,0.017745,-0.020926,0.768,60,54.010263,40,60,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_GVFX3524,0,45.660591,2960,3343.001221,24,-0.000029,0.001619,0.070669,-0.032773,0.888,28,139.291718,22,28,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_GVFX3648,0,63.013386,3037,3382.373291,51.200001,-0.000024,0.001529,0.027721,0.001748,0.9111,60,66.061977,40,60,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_PHXL480-10k_[480V],480,64.053833,9975,10171.80957,750,-1.23E-06,-0.000018,0.00059,-0.000584,2.9925,850,13.562413,450,850,n/a,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_SBX5048-120/240_[240V],240,67.821213,4985,5278.095215,420,-5.34E-06,-0.000032,0.000171,-0.000968,1.4955,550,12.566893,250,550,n/a,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_VFXR3524A,0,45.660591,2960,3343.001221,24,-0.000029,0.001619,0.070669,-0.032773,0.888,28,139.291718,22,28,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_VFXR3524A_[120V],120,45.660591,2960,3343.001221,24,-0.000029,0.001619,0.070669,-0.032773,0.888,28,139.291718,22,28,10/15/2018,Grid Support
OutBack_Power_Technologies_-_Inc_:_VFXR3648A,0,63.146996,3037,3385.000244,51.200001,-0.000024,0.001531,0.027437,0.000289,0.9111,60,66.113285,40,60,9/17/2018,Utility Interactive
OutBack_Power_Technologies_-_Inc_:_VFXR3648A_[120V],120,63.146996,3037,3385.000244,51.200001,-0.000024,0.001531,0.027437,0.000289,0.9111,60,66.113285,40,60,10/15/2018,Grid Support
PV_Powered:_PVP100_kW-208_[208V],208,445.652863,100000,105190.6953,341,-2.74E-07,0.000035,0.002294,-0.000566,30,480,308.477112,295,480,n/a,Utility Interactive
PV_Powered:_PVP100_kW-480_[480V],480,476.472382,100000,104679.5469,341,-2.90E-07,0.000053,0.002397,0.000229,30,480,306.978143,295,480,n/a,Utility Interactive
PV_Powered:_PVP100KW-600_[600V],600,516.983521,100000,104450.3906,341,-2.20E-07,0.000041,0.002565,0.000751,30,480,306.306131,295,480,n/a,Utility Interactive
PV_Powered:_PVP1100,0,26.411261,1100,1184.515747,207.5,-0.000024,0.000053,0.00181,0.000788,0.33,380,5.70851,100,380,n/a,Utility Interactive
PV_Powered:_PVP1100EVR_[120V],120,22.09536,1100,1194.094849,182,-0.000021,0.000057,0.002001,0.000623,0.33,380,6.560961,100,380,n/a,Utility Interactive
PV_Powered:_PVP2000_[120V],120,30.29019,2000,2142.948975,207.5,-0.000013,0.000044,0.001481,0.000608,0.6,380,10.327465,100,380,n/a,Utility Interactive
PV_Powered:_PVP2000EVR_[240V],240,24.465775,2000,2161.879639,199,-0.000013,0.000055,0.001703,0.000315,0.6,380,10.863717,100,380,n/a,Utility Interactive
PV_Powered:_PVP2500_[240V],240,42.776474,2500,2632.835693,218,-0.000014,0.000061,0.002053,0.00153,0.75,400,12.077228,100,400,n/a,Utility Interactive
PV_Powered:_PVP250KW-480_[480V],480,657.695618,249500,260002.2813,341,-7.90E-08,0.000041,0.002396,0.0006,74.85,480,762.470033,295,480,n/a,Utility Interactive
PV_Powered:_PVP250KW-600_[600V],600,913.336426,249500,259232.2813,341,-7.56E-08,0.000041,0.001715,-0.000344,74.85,480,760.211968,295,480,n/a,Utility Interactive
PV_Powered:_PVP260KW_[480V],480,1006.338501,260000,269829.8125,341,-1.08E-07,0.000019,0.001513,-0.000698,78,480,791.289773,295,480,n/a,Utility Interactive
PV_Powered:_PVP260KW-LV_[480V],480,1086.203613,260000,271146.7813,319,-1.36E-07,0.000025,0.002061,-0.000254,78,480,849.98991,265,480,n/a,Utility Interactive
PV_Powered:_PVP2800-208_[208V],208,57.850075,2800,3023.660645,230,-0.000012,0.000035,0.000846,0.000601,0.84,380,13.146351,100,380,n/a,Utility Interactive
PV_Powered:_PVP3000_[240V],240,31.682003,3000,3205.932617,222.5,-8.21E-06,0.000036,0.001708,0.00086,0.9,380,14.408686,100,380,n/a,Utility Interactive
PV_Powered:_PVP30KW-208_[208V],208,262.859161,30000,31928.74219,368,-9.06E-07,0.000045,0.001825,0.000405,17,480,86.762886,330,480,n/a,Utility Interactive
PV_Powered:_PVP30KW-480_[480V],480,260.003021,30000,31881.8418,368,-1.01E-06,0.000058,0.001964,0.000404,16,480,86.63544,330,480,n/a,Utility Interactive
PV_Powered:_PVP30KW-LV-208_[208V],208,294.326538,30000,32117.97656,341,-8.78E-07,0.000095,0.003799,0.000449,9,480,94.187615,295,480,n/a,Utility Interactive
PV_Powered:_PVP30KW-LV-480_[480V],480,306.384125,30000,32001.04688,341,-1.03E-06,0.000091,0.003279,-0.000276,9,480,93.844712,295,480,n/a,Utility Interactive
PV_Powered:_PVP35_kW-208_[208V],208,201.322006,35000,36807.85547,341,-7.56E-07,0.000046,0.002159,-0.000226,10.5,480,107.940925,295,480,n/a,Utility Interactive
PV_Powered:_PVP35_kW-480_[480V],480,204.47226,35000,36451.01172,341,-6.98E-07,0.000063,0.002013,-0.000043,10.5,480,106.894463,295,480,n/a,Utility Interactive
PV_Powered:_PVP35_kW-600_[600V],600,183.497559,35000,36630.54297,341,-6.07E-07,0.000041,0.002193,-0.000239,10.5,480,107.420947,295,480,n/a,Utility Interactive
PV_Powered:_PVP3500_[240V],240,64.774162,3500,3641.840332,263,-9.08E-06,0.000035,0.001417,0.001218,1.05,400,13.847302,100,400,n/a,Utility Interactive
PV_Powered:_PVP4600_[240V],240,54.570091,4600,4797.806641,254,-6.00E-06,0.000028,0.001381,0.000889,4,400,18.889003,100,400,n/a,Utility Interactive
PV_Powered:_PVP4800_[240V],240,85.145699,4800,4968.027832,263,-6.16E-06,0.000034,0.000586,0.000195,1.44,400,18.88984,100,400,n/a,Utility Interactive
PV_Powered:_PVP50KW-208_[208V],208,193.338257,50000,52539.24219,341,-5.71E-07,0.000036,0.001722,-0.000858,15,480,154.074024,295,480,n/a,Utility Interactive
PV_Powered:_PVP50KW-480_[480V],480,154.709595,50000,52222.90234,341,-4.83E-07,0.000036,0.001139,-0.001129,15,480,153.146341,295,480,n/a,Utility Interactive
PV_Powered:_PVP50KW-600_[600V],600,234.614914,50000,52332.98828,341,-4.69E-07,0.000042,0.001901,-0.000789,15,480,153.469174,295,480,n/a,Utility Interactive
PV_Powered:_PVP5200_[240V],240,65.471062,5200,5391.648926,280,-4.71E-06,0.000023,0.000676,0.000332,4,400,19.255889,100,400,n/a,Utility Interactive
PV_Powered:_PVP75KW-208_[208V],208,438.012115,75000,78682.51563,341,-2.79E-07,0.000055,0.003013,0.00102,22.5,480,230.740515,295,480,n/a,Utility Interactive
PV_Powered:_PVP75KW-480_[480V],480,532.289368,75000,78283.42969,341,-2.74E-07,0.000062,0.002398,-0.000756,22.5,480,229.570175,295,480,n/a,Utility Interactive
PV_Powered:_PVP75KW-600_[600V],600,540.896179,75000,78075.42969,341,-2.44E-07,0.000035,0.001857,-0.000794,22.5,480,228.960204,295,480,n/a,Utility Interactive
Perfect_Galaxy_International_Ltd_:_EQX0500UV320XP(N),0,2632.549805,500000,518441.8438,590,-5.06E-08,9.75E-06,0.001583,0.000051,150,800,878.714989,500,800,n/a,Utility Interactive
