rid,gen_name,country,date,month,year,period,output,capacity_ofgem,capacity_ref,capacity_is,cap_mw,days_month,max_output,load_factor,start,smonth,syear,speriod,mage,yage,decc_wind,nasa_wind,nasa_LF,performance,WC_LF
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-03,3,2003,279,3997,13200,,,13.2,31,9820.8,40.699332,2000-11,11,2000,251,28,2,4.462239,6.442404,33.137522,1.228195,45.655828
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-04,4,2003,280,3625,13200,,,13.2,30,9504,38.141835,2000-11,11,2000,251,29,2,4.386565,6.265441,31.283309,1.219239,45.322906
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-05,5,2003,281,4513,13200,,,13.2,31,9820.8,45.953486,2000-11,11,2000,251,30,2,5.137397,7.034573,38.086042,1.20657,44.85196
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-06,6,2003,282,3780,13200,,,13.2,30,9504,39.772727,2000-11,11,2000,251,31,2,4.411927,6.278399,31.690469,1.255038,46.653666
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-07,7,2003,283,3434,13200,,,13.2,31,9820.8,34.966601,2000-11,11,2000,251,32,2,4.386719,6.141999,28.674943,1.219413,45.329374
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-08,8,2003,284,2256,13200,,,13.2,31,9820.8,22.971652,2000-11,11,2000,251,33,2,3.644325,4.990642,19.946199,1.151681,42.811565
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-09,9,2003,285,2842,13200,,,13.2,30,9504,29.903199,2000-11,11,2000,251,34,2,3.689081,5.579909,25.159769,1.188532,44.181431
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-10,10,2003,286,4188,13200,,,13.2,31,9820.8,42.644184,2000-11,11,2000,251,35,2,4.388159,6.841507,36.983352,1.153064,42.862975
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-11,11,2003,287,5371,13200,,,13.2,30,9504,56.513047,2000-11,11,2000,251,36,2,5.146193,8.169712,49.170173,1.149336,42.724394
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2003-12,12,2003,288,4573,13200,,,13.2,31,9820.8,46.564435,2000-11,11,2000,251,37,3,4.659015,7.48819,43.099931,1.080383,40.161196
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-01,1,2004,289,5733,13200,,,13.2,31,9820.8,58.3761,2000-11,11,2000,251,38,3,5.256156,8.483265,52.579208,1.110251,41.271483
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-02,2,2004,290,7721,13200,,,13.2,29,9187.2,84.040839,2000-11,11,2000,251,39,3,4.847713,7.329447,40.998762,2.049838,76.198854
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-03,3,2004,291,4893,13200,,,13.2,31,9820.8,49.822825,2000-11,11,2000,251,40,3,4.962099,7.631105,43.461578,1.146365,42.613953
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-04,4,2004,292,4120,13200,,,13.2,30,9504,43.350168,2000-11,11,2000,251,41,3,4.79259,6.953384,37.875904,1.144532,42.545814
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-05,5,2004,293,2245,13200,,,13.2,31,9820.8,22.859645,2000-11,11,2000,251,42,3,3.531352,4.774628,18.828999,1.214066,45.130609
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-06,6,2004,294,4021,13200,,,13.2,30,9504,42.308502,2000-11,11,2000,251,43,3,4.49501,6.34707,32.29801,1.309941,48.694581
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-07,7,2004,295,2771,13200,,,13.2,31,9820.8,28.215624,2000-11,11,2000,251,44,3,3.918472,5.471158,23.271365,1.212461,45.070947
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-08,8,2004,296,2811,13200,,,13.2,31,9820.8,28.622923,2000-11,11,2000,251,45,3,3.801153,5.600138,25.295757,1.131531,42.062527
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-09,9,2004,297,5334,13200,,,13.2,30,9504,56.123737,2000-11,11,2000,251,46,3,5.356601,8.031117,46.898809,1.196699,44.485024
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-10,10,2004,298,4139,13200,,,13.2,31,9820.8,42.145243,2000-11,11,2000,251,47,3,4.913048,6.890269,37.08328,1.136503,42.247351
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-11,11,2004,299,4558,13200,,,13.2,30,9504,47.958754,2000-11,11,2000,251,48,3,4.275548,7.265888,40.491678,1.18441,44.028204
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2004-12,12,2004,300,5411,13200,,,13.2,31,9820.8,55.097344,2000-11,11,2000,251,49,4,5.163736,8.533813,52.239189,1.054713,39.206963
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-01,1,2005,301,5910,13200,,,13.2,31,9820.8,60.178397,2000-11,11,2000,251,50,4,6.802962,10.375022,65.321116,0.92127,34.246471
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-02,2,2005,302,4237,13200,,,13.2,28,8870.4,47.765602,2000-11,11,2000,251,51,4,4.600188,7.926362,46.790228,1.020846,37.948021
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-03,3,2005,303,4206,13200,,,13.2,31,9820.8,42.827468,2000-11,11,2000,251,52,4,4.471062,7.199375,39.516358,1.083791,40.287882
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-04,4,2005,304,4946,13200,,,13.2,30,9504,52.041246,2000-11,11,2000,251,53,4,4.980645,7.546135,43.631827,1.192736,44.337707
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-05,5,2005,305,4164,13200,,,13.2,31,9820.8,42.399804,2000-11,11,2000,251,54,4,4.614489,6.567435,34.600717,1.225402,45.552004
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-06,6,2005,306,2750,13200,,,13.2,30,9504,28.935185,2000-11,11,2000,251,55,4,3.797809,5.156582,20.730836,1.395756,51.884592
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-07,7,2005,307,2656,13200,,,13.2,31,9820.8,27.04464,2000-11,11,2000,251,56,4,3.738365,5.172537,22.778668,1.187279,44.134853
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-08,8,2005,308,3486,13200,,,13.2,31,9820.8,35.49609,2000-11,11,2000,251,57,4,3.87886,6.075738,28.493672,1.245753,46.308514
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-09,9,2005,309,4785,13200,,,13.2,30,9504,50.347222,2000-11,11,2000,251,58,4,4.714163,7.664769,44.56704,1.129696,41.994314
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-10,10,2005,310,5261,13200,,,13.2,31,9820.8,53.569974,2000-11,11,2000,251,59,4,4.879094,7.863842,45.205214,1.18504,44.051623
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-11,11,2005,311,4297,13200,,,13.2,30,9504,45.212542,2000-11,11,2000,251,60,4,4.444826,7.516517,42.942192,1.05287,39.138453
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2005-12,12,2005,312,4206,13200,,,13.2,31,9820.8,42.827468,2000-11,11,2000,251,61,5,4.11926,6.949208,37.96305,1.128136,41.936324
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-01,1,2006,313,3703,13200,,,13.2,31,9820.8,37.705686,2000-11,11,2000,251,62,5,4.287123,7.05871,37.49719,1.00556,37.379793
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-02,2,2006,314,3686,13200,,,13.2,28,8870.4,41.553932,2000-11,11,2000,251,63,5,4.322362,7.136647,41.119369,1.010568,37.565956
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-03,3,2006,315,2340,13200,,,13.2,31,9820.8,23.826979,2000-11,11,2000,251,64,5,4.924365,7.058842,38.816206,0.613841,22.818379
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-04,4,2006,316,4324,13200,,,13.2,30,9504,45.496633,2000-11,11,2000,251,65,5,4.715089,7.015669,39.004119,1.166457,43.360835
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-05,5,2006,317,4056,13200,,,13.2,31,9820.8,41.300098,2000-11,11,2000,251,66,5,4.490586,6.741957,35.616523,1.159577,43.105084
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-06,6,2006,318,3317,13200,,,13.2,30,9504,34.901094,2000-11,11,2000,251,67,5,3.7592,5.506345,25.127617,1.388954,51.63174
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-07,7,2006,319,2229,13200,,,13.2,31,9820.8,22.696725,2000-11,11,2000,251,68,5,3.762853,5.150955,20.648688,1.099185,40.860125
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-08,8,2006,320,2257,13200,,,13.2,31,9820.8,22.981834,2000-11,11,2000,251,69,5,4.127594,5.665185,25.46191,0.902597,33.552338
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-09,9,2006,321,3967,13200,,,13.2,30,9504,41.74032,2000-11,11,2000,251,70,5,4.300807,6.600456,33.904294,1.231122,45.764634
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-10,10,2006,322,3006,13200,,,13.2,31,9820.8,30.608504,2000-11,11,2000,251,71,5,4.643633,6.754362,35.31787,0.866658,32.216373
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-11,11,2006,323,5983,13200,,,13.2,30,9504,62.952441,2000-11,11,2000,251,72,5,6.22879,9.376496,58.763011,1.071294,39.82333
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2006-12,12,2006,324,4766,13200,,,13.2,31,9820.8,48.529651,2000-11,11,2000,251,73,6,6.024659,8.66572,49.993153,0.970726,36.084905
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-01,1,2007,325,6204,13200,,,13.2,31,9820.8,63.172043,2000-11,11,2000,251,74,6,6.974735,10.31889,65.921974,0.958285,35.622434
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-02,2,2007,326,3946,13200,,,13.2,28,8870.4,44.485029,2000-11,11,2000,251,75,6,4.492643,7.187214,38.360142,1.159668,43.108466
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-03,3,2007,327,5080,13200,,,13.2,31,9820.8,51.726947,2000-11,11,2000,251,76,6,5.477187,8.39012,49.787055,1.038964,38.621523
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-04,4,2007,328,3588,13200,,,13.2,30,9504,37.752525,2000-11,11,2000,251,77,6,3.801487,6.29198,30.684476,1.230346,45.735788
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-05,5,2007,329,3329,13200,,,13.2,31,9820.8,33.897442,2000-11,11,2000,251,78,6,4.611943,6.385072,32.221092,1.052026,39.107079
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-06,6,2007,330,2658,13200,,,13.2,30,9504,27.967172,2000-11,11,2000,251,79,6,3.795262,5.278757,23.080543,1.211721,45.043438
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-07,7,2007,331,3103,13200,,,13.2,31,9820.8,31.596204,2000-11,11,2000,251,80,6,4.265979,5.548002,25.033488,1.262157,46.918301
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-08,8,2007,332,3565,13200,,,13.2,31,9820.8,36.300505,2000-11,11,2000,251,81,6,4.195089,6.046974,29.153572,1.245148,46.286024
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-09,9,2007,333,4026,13200,,,13.2,30,9504,42.361111,2000-11,11,2000,251,82,6,4.363672,6.886033,36.429535,1.162823,43.225748
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-10,10,2007,334,3915,13200,,,13.2,31,9820.8,39.86437,2000-11,11,2000,251,83,6,3.650035,6.218059,30.203445,1.319862,49.063376
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-11,11,2007,335,2475,13200,,,13.2,30,9504,26.041667,2000-11,11,2000,251,84,6,4.646153,7.546588,44.08183,0.590757,21.960275
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2007-12,12,2007,336,2956,13200,,,13.2,31,9820.8,30.099381,2000-11,11,2000,251,85,7,5.303922,8.286628,49.539258,0.607586,22.585861
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-01,1,2008,337,2404,13200,,,13.2,31,9820.8,24.478658,2000-11,11,2000,251,86,7,6.204149,8.991471,54.177719,0.451821,16.795592
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-02,2,2008,338,1650,13200,,,13.2,29,9187.2,17.95977,2000-11,11,2000,251,87,7,5.571793,8.501804,48.995454,0.36656,13.626175
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-03,3,2008,339,4708,13200,,,13.2,31,9820.8,47.939068,2000-11,11,2000,251,88,7,5.955981,8.759862,52.98591,0.904751,33.632409
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-04,4,2008,340,3643,13200,,,13.2,30,9504,38.331229,2000-11,11,2000,251,89,7,4.430293,6.516617,34.121709,1.123368,41.759083
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-05,5,2008,341,2928,13200,,,13.2,31,9820.8,29.814272,2000-11,11,2000,251,90,7,3.75529,5.847809,27.598675,1.080279,40.15733
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-06,6,2008,342,3457,13200,,,13.2,30,9504,36.374158,2000-11,11,2000,251,91,7,4.374321,6.195109,31.511085,1.154329,42.909999
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-07,7,2008,343,3080,13200,,,13.2,31,9820.8,31.362007,2000-11,11,2000,251,92,7,4.242263,6.318299,32.116858,0.976497,36.299431
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-08,8,2008,344,3239,13200,,,13.2,31,9820.8,32.98102,2000-11,11,2000,251,93,7,4.348599,5.768663,26.417686,1.248445,46.408584
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-09,9,2008,345,3012,13200,,,13.2,30,9504,31.691919,2000-11,11,2000,251,94,7,3.751843,5.98514,28.107904,1.127509,41.913016
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-10,10,2008,346,5286,13200,,,13.2,31,9820.8,53.824536,2000-11,11,2000,251,95,7,5.582134,8.515962,51.184814,1.051572,39.090202
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-11,11,2008,347,5057,13200,,,13.2,30,9504,53.209175,2000-11,11,2000,251,96,7,4.933625,7.96748,47.475025,1.120782,41.662953
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2008-12,12,2008,348,3614,13200,,,13.2,31,9820.8,36.799446,2000-11,11,2000,251,97,8,4.308215,6.94289,36.934712,0.996338,37.036982
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-01,1,2009,349,4424,13200,,,13.2,31,9820.8,45.047247,2000-11,11,2000,251,98,8,5.176546,8.475701,50.232316,0.896778,33.336028
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-02,2,2009,350,3495,13200,,,13.2,28,8870.4,39.400703,2000-11,11,2000,251,99,8,3.975009,6.788061,36.677034,1.074261,39.933623
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-03,3,2009,351,5021,13200,,,13.2,31,9820.8,51.126181,2000-11,11,2000,251,100,8,5.274753,8.033715,47.386291,1.078923,40.106924
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-04,4,2009,352,4040,13200,,,13.2,30,9504,42.508418,2000-11,11,2000,251,101,8,4.192259,6.736788,35.910316,1.183738,44.003223
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-05,5,2009,353,4861,13200,,,13.2,31,9820.8,49.496986,2000-11,11,2000,251,102,8,5.104729,7.7187,44.640105,1.108801,41.217582
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-06,6,2009,354,2448,13200,,,13.2,30,9504,25.757576,2000-11,11,2000,251,103,8,3.48068,5.196604,21.690662,1.187496,44.14292
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-07,7,2009,355,3224,13200,,,13.2,31,9820.8,32.828283,2000-11,11,2000,251,104,8,4.432556,6.305332,31.173299,1.05309,39.146631
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-08,8,2009,356,5575,13200,,,13.2,31,9820.8,56.767269,2000-11,11,2000,251,105,8,4.935631,7.572527,44.618125,1.272292,47.295051
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-09,9,2009,357,4719,13200,,,13.2,30,9504,49.652778,2000-11,11,2000,251,106,8,4.404313,6.751844,36.277798,1.368682,50.878167
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-10,10,2009,358,4227,13200,,,13.2,31,9820.8,43.0413,2000-11,11,2000,251,107,8,4.379311,6.725844,35.283935,1.219855,45.345804
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-11,11,2009,359,1769,13200,,,13.2,30,9504,18.613215,2000-11,11,2000,251,108,8,6.02898,8.632232,52.59558,0.353893,13.155304
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2009-12,12,2009,360,2376,13200,,,13.2,31,9820.8,24.193548,2000-11,11,2000,251,109,9,3.902679,6.452352,32.666041,0.740633,27.531632
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-01,1,2010,361,3198,13200,,,13.2,31,9820.8,32.563539,2000-11,11,2000,251,110,9,4.052536,7.245234,40.00682,0.81395,30.257053
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-02,2,2010,362,1708,13200,,,13.2,28,8870.4,19.255051,2000-11,11,2000,251,111,9,3.314411,5.292127,22.289184,0.863874,32.112883
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-03,3,2010,363,3209,13200,,,13.2,31,9820.8,32.675546,2000-11,11,2000,251,112,9,4.416969,6.6821,36.531271,0.894454,33.249637
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-04,4,2010,364,2407,13200,,,13.2,30,9504,25.326178,2000-11,11,2000,251,113,9,4.065088,5.731866,25.775398,0.982572,36.525257
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-05,5,2010,365,1894,13200,,,13.2,31,9820.8,19.285598,2000-11,11,2000,251,114,9,3.459742,5.024261,18.9414,1.018172,37.84862
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-06,6,2010,366,1559,13200,,,13.2,30,9504,16.40362,2000-11,11,2000,251,115,9,3.373418,4.757093,17.528887,0.935805,34.786782
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-07,7,2010,367,3467,13200,,,13.2,31,9820.8,35.302623,2000-11,11,2000,251,116,9,4.633858,6.603172,34.756105,1.015724,37.75762
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-08,8,2010,368,2322,13200,,,13.2,31,9820.8,23.643695,2000-11,11,2000,251,117,9,3.894036,5.566917,25.114034,0.941453,34.996736
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-09,9,2010,369,3695,13200,,,13.2,30,9504,38.878367,2000-11,11,2000,251,118,9,4.37962,6.744573,35.129768,1.106707,41.139741
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-10,10,2010,370,4071,13200,,,13.2,31,9820.8,41.452835,2000-11,11,2000,251,119,9,4.502212,7.454906,43.268425,0.958039,35.613289
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-11,11,2010,371,3594,13200,,,13.2,30,9504,37.815657,2000-11,11,2000,251,120,9,4.594195,7.807064,43.732752,0.864699,32.143551
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2010-12,12,2010,372,1812,13200,,,13.2,31,9820.8,18.450635,2000-11,11,2000,251,121,10,3.182919,5.58749,25.382312,0.726909,27.021468
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-01,1,2011,373,2661,13200,,,13.2,31,9820.8,27.095552,2000-11,11,2000,251,122,10,3.98144,6.820722,36.399102,0.744402,27.671738
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-02,2,2011,374,3587,13200,,,13.2,28,8870.4,40.437861,2000-11,11,2000,251,123,10,5.019229,7.638231,43.19069,0.936263,34.803808
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-03,3,2011,375,1789,13200,,,13.2,31,9820.8,18.216439,2000-11,11,2000,251,124,10,3.678792,5.456106,24.42148,0.745919,27.728129
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-04,4,2011,376,1854,13200,,,13.2,30,9504,19.507576,2000-11,11,2000,251,125,10,4.02203,6.370886,32.677182,0.596979,22.191566
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-05,5,2011,377,4371,13200,,,13.2,31,9820.8,44.507576,2000-11,11,2000,251,126,10,5.717021,8.743256,54.472838,0.81706,30.372662
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-06,6,2011,378,1535,13200,,,13.2,30,9504,16.151094,2000-11,11,2000,251,127,10,3.959267,5.152314,20.948919,0.770975,28.659539
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-07,7,2011,379,912,13200,,,13.2,31,9820.8,9.286413,2000-11,11,2000,251,128,10,3.470597,4.314603,14.595076,0.63627,23.652135
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-08,8,2011,380,2793,13200,,,13.2,31,9820.8,28.439638,2000-11,11,2000,251,129,10,3.698547,5.433615,24.067925,1.181641,43.925271
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-09,9,2011,381,5436,13200,,,13.2,30,9504,57.19697,2000-11,11,2000,251,130,10,5.325683,8.158459,48.828647,1.171381,43.543875
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-10,10,2011,382,6028,13200,,,13.2,31,9820.8,61.379928,2000-11,11,2000,251,131,10,5.407686,8.491919,52.909196,1.160099,43.124488
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2011-11,11,2011,383,5133,13200,,,13.2,30,9504,54.008838,2000-11,11,2000,251,132,10,5.092949,8.525224,50.940078,1.060243,39.41253
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-01,1,2012,385,4239,13200,,,13.2,31,9820.8,43.16349,2000-11,11,2000,251,134,11,5.477496,8.944509,54.629878,0.790108,29.370772
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-02,2,2012,386,4654,13200,,,13.2,29,9187.2,50.657436,2000-11,11,2000,251,135,11,4.610451,7.81847,46.162342,1.097376,40.792879
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-03,3,2012,387,3840,13200,,,13.2,31,9820.8,39.100684,2000-11,11,2000,251,136,11,3.895733,6.298342,31.294002,1.249463,46.446426
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-04,4,2012,388,3028,13200,,,13.2,30,9504,31.860269,2000-11,11,2000,251,137,11,4.209853,6.125138,29.819369,1.068442,39.717312
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-05,5,2012,389,2790,13200,,,13.2,31,9820.8,28.409091,2000-11,11,2000,251,138,11,3.815892,5.304243,24.353829,1.166514,43.362954
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-06,6,2012,390,2761,13200,,,13.2,30,9504,29.050926,2000-11,11,2000,251,139,11,4.085563,5.571833,25.97441,1.118444,41.576042
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-07,7,2012,391,2169,13200,,,13.2,31,9820.8,22.085777,2000-11,11,2000,251,140,11,3.656311,5.072942,20.890099,1.057237,39.300788
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-08,8,2012,392,3080,13200,,,13.2,31,9820.8,31.362007,2000-11,11,2000,251,141,11,3.802568,5.834803,27.678742,1.133072,42.11981
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-10,10,2012,394,2631,13200,,,13.2,31,9820.8,26.790078,2000-11,11,2000,251,143,11,3.672002,5.788108,26.794481,0.999836,37.167014
R00001SQSC,Hare Hill 1 (Ayrshire),SC,2012-11,11,2012,395,4161,13200,,,13.2,30,9504,43.781566,2000-11,11,2000,251,144,11,4.309707,7.404879,41.821299,1.046872,38.915488
R00002NQNI,Altahullion 1,NI,2005-04,4,2005,304,6337,26000,,,26,30,18720,33.851496,2003-04,4,2003,280,24,1,4.980645,8.109271,46.095374,0.734379,31.464104
R00002NQNI,Altahullion 1,NI,2005-05,5,2005,305,5120,26000,,,26,31,19344,26.468156,2003-04,4,2003,280,25,2,4.614489,7.074602,37.309363,0.709424,30.394919
R00002NQNI,Altahullion 1,NI,2005-06,6,2005,306,3320,26000,,,26,30,18720,17.735043,2003-04,4,2003,280,26,2,3.797809,6.050621,27.294188,0.649774,27.839245
R00002NQNI,Altahullion 1,NI,2005-07,7,2005,307,2756,26000,,,26,31,19344,14.247312,2003-04,4,2003,280,27,2,3.738365,5.566278,24.293784,0.586459,25.126545
R00002NQNI,Altahullion 1,NI,2005-08,8,2005,308,4070,26000,,,26,31,19344,21.040116,2003-04,4,2003,280,28,2,3.87886,6.727336,33.645664,0.625344,26.792553
R00002NQNI,Altahullion 1,NI,2005-09,9,2005,309,6654,26000,,,26,30,18720,35.544872,2003-04,4,2003,280,29,2,4.714163,8.368609,48.58368,0.731622,31.345982
R00002NQNI,Altahullion 1,NI,2005-10,10,2005,310,7434,26000,,,26,31,19344,38.430521,2003-04,4,2003,280,30,2,4.879094,8.691667,51.354585,0.748337,32.062128
R00002NQNI,Altahullion 1,NI,2005-11,11,2005,311,7031,26000,,,26,30,18720,37.558761,2003-04,4,2003,280,31,2,4.444826,9.101873,53.070738,0.707711,30.321527
R00002NQNI,Altahullion 1,NI,2005-12,12,2005,312,5653,26000,,,26,31,19344,29.223532,2003-04,4,2003,280,32,2,4.11926,7.790157,44.482217,0.656971,28.147597
R00002NQNI,Altahullion 1,NI,2006-01,1,2006,313,6346,26000,,,26,31,19344,32.806038,2003-04,4,2003,280,33,2,4.287123,8.411728,47.056089,0.697169,29.86986
R00002NQNI,Altahullion 1,NI,2006-02,2,2006,314,5304,26000,,,26,28,17472,30.357143,2003-04,4,2003,280,34,2,4.322362,7.925534,45.024944,0.674229,28.887007
R00002NQNI,Altahullion 1,NI,2006-03,3,2006,315,5442,26000,,,26,31,19344,28.132754,2003-04,4,2003,280,35,2,4.924365,7.686255,42.714842,0.658618,28.218161
R00002NQNI,Altahullion 1,NI,2006-04,4,2006,316,6062,26000,,,26,30,18720,32.382479,2003-04,4,2003,280,36,2,4.715089,7.622224,42.315793,0.765258,32.787099
R00002NQNI,Altahullion 1,NI,2006-05,5,2006,317,6567,26000,,,26,31,19344,33.948511,2003-04,4,2003,280,37,3,4.490586,7.81331,44.236535,0.767432,32.880243
R00002NQNI,Altahullion 1,NI,2006-06,6,2006,318,3741,26000,,,26,30,18720,19.983974,2003-04,4,2003,280,38,3,3.7592,5.95313,27.334502,0.73109,31.323188
R00002NQNI,Altahullion 1,NI,2006-07,7,2006,319,2968,26000,,,26,31,19344,15.343259,2003-04,4,2003,280,39,3,3.762853,5.787692,26.035833,0.589313,25.248823
R00002NQNI,Altahullion 1,NI,2006-08,8,2006,320,3717,26000,,,26,31,19344,19.215261,2003-04,4,2003,280,40,3,4.127594,6.827649,34.213448,0.561629,24.062716
R00002NQNI,Altahullion 1,NI,2006-09,9,2006,321,4901,26000,,,26,30,18720,26.180556,2003-04,4,2003,280,41,3,4.300807,7.531707,40.384533,0.648282,27.775321
R00002NQNI,Altahullion 1,NI,2006-10,10,2006,322,5874,26000,,,26,31,19344,30.366005,2003-04,4,2003,280,42,3,4.643633,7.961899,43.963934,0.690703,29.592827
R00002NQNI,Altahullion 1,NI,2006-11,11,2006,323,9144,26000,,,26,30,18720,48.846154,2003-04,4,2003,280,43,3,6.22879,9.936745,60.177389,0.811703,34.777012
